timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
"2025-04-01T00:15:20.637Z","01.04.2025 03:15:20","INV3","COM5","slave_4","info",20006,"Версия протокола","-",10414,
"2025-04-01T00:15:20.937Z","01.04.2025 03:15:20","INV3","COM5","slave_4","status",25201,"Состояние работы","-",3,
"2025-04-01T00:15:21.237Z","01.04.2025 03:15:21","INV3","COM5","slave_4","status",25205,"Напряжение АКБ","V",548,
"2025-04-01T00:15:21.539Z","01.04.2025 03:15:21","INV3","COM5","slave_4","status",25206,"Выходное напряжение инвертора","V",2187,
"2025-04-01T00:15:21.843Z","01.04.2025 03:15:21","INV3","COM5","slave_4","status",25207,"Сетевое напряжение","V",2197,
"2025-04-01T00:15:22.151Z","01.04.2025 03:15:22","INV3","COM5","slave_4","status",25210,"Ток инвертора","A",7,
"2025-04-01T00:15:22.449Z","01.04.2025 03:15:22","INV3","COM5","slave_4","status",25213,"Мощность инвертора","W",65460,
"2025-04-01T00:15:22.749Z","01.04.2025 03:15:22","INV3","COM5","slave_4","status",25214,"Мощность сети","W",65047,
"2025-04-01T00:15:23.054Z","01.04.2025 03:15:23","INV3","COM5","slave_4","status",25215,"Мощность нагрузки","W",408,
"2025-04-01T00:15:23.350Z","01.04.2025 03:15:23","INV3","COM5","slave_4","status",25216,"Процент нагрузки","%",8,
"2025-04-01T00:15:23.651Z","01.04.2025 03:15:23","INV3","COM5","slave_4","status",25233,"Температура радиатора AC","C",52,
"2025-04-01T00:15:23.955Z","01.04.2025 03:15:23","INV3","COM5","slave_4","status",25234,"Температура трансформатора","C",64,
"2025-04-01T00:15:24.276Z","01.04.2025 03:15:24","INV3","COM5","slave_4","status",25235,"Температура радиатора DC","C",46,
"2025-04-01T00:15:24.587Z","01.04.2025 03:15:24","INV3","COM5","slave_4","energy",25245,"Накопленная зарядная энергия (старший байт)","kWh",0,
"2025-04-01T00:15:24.888Z","01.04.2025 03:15:24","INV3","COM5","slave_4","energy",25246,"Накопленная зарядная энергия (младший байт)","kWh",1085,
"2025-04-01T00:15:25.203Z","01.04.2025 03:15:25","INV3","COM5","slave_4","energy",25247,"Накопленная разрядная энергия (старший байт)","kWh",0,
"2025-04-01T00:15:25.506Z","01.04.2025 03:15:25","INV3","COM5","slave_4","energy",25248,"Накопленная разрядная энергия (младший байт)","kWh",44,
"2025-04-01T00:15:25.816Z","01.04.2025 03:15:25","INV3","COM5","slave_4","energy",25253,"Накопленная нагрузочная энергия (старший байт)","kWh",0,
"2025-04-01T00:15:26.131Z","01.04.2025 03:15:26","INV3","COM5","slave_4","energy",25254,"Накопленная нагрузочная энергия (младший байт)","kWh",6224,
"2025-04-01T00:15:26.445Z","01.04.2025 03:15:26","INV3","COM5","slave_4","error",25261,"Сообщение об ошибке 1","-",0,
"2025-04-01T00:15:26.751Z","01.04.2025 03:15:26","INV3","COM5","slave_4","error",25262,"Сообщение об ошибке 2","-",0,
"2025-04-01T00:15:27.051Z","01.04.2025 03:15:27","INV3","COM5","slave_4","error",25265,"Сообщение о предупреждении 1","-",0,
"2025-04-01T00:15:27.361Z","01.04.2025 03:15:27","INV3","COM5","slave_4","error",25266,"Сообщение о предупреждении 2","-",0,
"2025-04-01T00:30:00.377Z","01.04.2025 03:30:00","INV1","COM3","slave_4","info",20000,"Тип устройства (старший байт)","-",20566,
"2025-04-01T00:30:00.677Z","01.04.2025 03:30:00","INV1","COM3","slave_4","info",20001,"Тип устройства (младший байт)","-",1800,
"2025-04-01T00:30:00.989Z","01.04.2025 03:30:00","INV1","COM3","slave_4","info",20002,"Серийный номер (старший байт)","-",65535,
"2025-04-01T00:30:01.285Z","01.04.2025 03:30:01","INV1","COM3","slave_4","info",20003,"Серийный номер (младший байт)","-",65535,
"2025-04-01T00:30:01.590Z","01.04.2025 03:30:01","INV1","COM3","slave_4","info",20004,"Версия оборудования","-",10101,
"2025-04-01T00:30:01.896Z","01.04.2025 03:30:01","INV1","COM3","slave_4","info",20005,"Версия программного обеспечения","-",21706,
"2025-04-01T00:30:02.196Z","01.04.2025 03:30:02","INV1","COM3","slave_4","info",20006,"Версия протокола","-",10414,
"2025-04-01T00:30:02.488Z","01.04.2025 03:30:02","INV1","COM3","slave_4","status",25201,"Состояние работы","-",3,
"2025-04-01T00:30:02.806Z","01.04.2025 03:30:02","INV1","COM3","slave_4","status",25205,"Напряжение АКБ","V",548,
"2025-04-01T00:30:03.114Z","01.04.2025 03:30:03","INV1","COM3","slave_4","status",25206,"Выходное напряжение инвертора","V",2193,
"2025-04-01T00:30:03.422Z","01.04.2025 03:30:03","INV1","COM3","slave_4","status",25207,"Сетевое напряжение","V",2206,
"2025-04-01T00:30:03.733Z","01.04.2025 03:30:03","INV1","COM3","slave_4","status",25210,"Ток инвертора","A",6,
"2025-04-01T00:30:04.047Z","01.04.2025 03:30:04","INV1","COM3","slave_4","status",25213,"Мощность инвертора","W",65469,
"2025-04-01T00:30:04.344Z","01.04.2025 03:30:04","INV1","COM3","slave_4","status",25214,"Мощность сети","W",65301,
"2025-04-01T00:30:04.648Z","01.04.2025 03:30:04","INV1","COM3","slave_4","status",25215,"Мощность нагрузки","W",159,
"2025-04-01T00:30:04.964Z","01.04.2025 03:30:04","INV1","COM3","slave_4","status",25216,"Процент нагрузки","%",3,
"2025-04-01T00:30:05.265Z","01.04.2025 03:30:05","INV1","COM3","slave_4","status",25233,"Температура радиатора AC","C",55,
"2025-04-01T00:30:05.588Z","01.04.2025 03:30:05","INV1","COM3","slave_4","status",25234,"Температура трансформатора","C",62,
"2025-04-01T00:30:05.903Z","01.04.2025 03:30:05","INV1","COM3","slave_4","status",25235,"Температура радиатора DC","C",42,
"2025-04-01T00:30:06.230Z","01.04.2025 03:30:06","INV1","COM3","slave_4","energy",25245,"Накопленная зарядная энергия (старший байт)","kWh",0,
"2025-04-01T00:30:06.532Z","01.04.2025 03:30:06","INV1","COM3","slave_4","energy",25246,"Накопленная зарядная энергия (младший байт)","kWh",1060,
"2025-04-01T00:30:06.828Z","01.04.2025 03:30:06","INV1","COM3","slave_4","energy",25247,"Накопленная разрядная энергия (старший байт)","kWh",0,
"2025-04-01T00:30:07.137Z","01.04.2025 03:30:07","INV1","COM3","slave_4","energy",25248,"Накопленная разрядная энергия (младший байт)","kWh",44,
